datetime,BMS Temp,BatteryAdaptiveSOC,BatteryAdaptiveAmphours,AuxilaryBatteryVoltage
2023-06-27 15:41:15.735192,128,1790,170,33
2023-06-27 15:41:17.735220,128,1790,170,33
2023-06-27 15:41:19.735270,128,1790,170,33
2023-06-27 15:41:21.736245,128,1790,170,33
2023-06-27 15:41:23.735324,128,1790,170,33
2023-06-27 15:41:25.735359,128,1790,170,33
2023-06-27 15:41:27.735394,128,1790,170,33
2023-06-27 15:41:29.735721,128,1790,170,33
2023-06-27 15:41:31.734969,122,1790,170,33
2023-06-27 15:41:35.318966,129,1790,170,33
2023-06-27 15:41:37.319070,129,1790,170,33
2023-06-27 15:41:39.319042,129,1790,170,33
2023-06-27 15:41:41.319146,129,1790,170,33
2023-06-27 15:41:43.319113,129,1790,170,33
2023-06-27 15:41:45.319171,129,1790,170,33
2023-06-27 15:41:47.319260,129,1790,170,33
2023-06-27 15:41:49.319313,129,1790,170,33
2023-06-27 15:41:51.319349,129,1790,170,33
2023-06-27 15:41:53.319409,129,1790,170,33
2023-06-27 15:41:55.319368,129,1790,170,33
2023-06-27 15:41:57.319475,129,1790,170,33
2023-06-27 15:41:59.319411,129,1790,170,33
2023-06-27 15:42:01.319478,129,1790,170,33
2023-06-27 15:42:03.319593,129,1790,170,33
2023-06-27 15:42:05.319563,128,1790,170,33
2023-06-27 15:42:07.319612,129,1790,170,33
2023-06-27 15:42:09.318970,129,1790,170,33
2023-06-27 15:42:11.319719,129,1790,170,33
2023-06-27 15:42:13.319822,129,1790,170,33
2023-06-27 15:42:15.319790,128,1790,170,33
2023-06-27 15:42:17.319903,129,1790,170,33
2023-06-27 15:42:19.319897,129,1790,170,33
2023-06-27 15:42:21.319934,129,1790,170,33
2023-06-27 15:42:23.320046,129,1790,170,33
2023-06-27 15:42:25.319982,129,1790,170,33
2023-06-27 15:42:27.320069,129,1790,170,33
2023-06-27 15:42:29.320182,129,1790,170,33
2023-06-27 15:42:31.320161,129,1790,170,33
2023-06-27 15:42:33.320267,129,1790,170,33
2023-06-27 15:42:35.320252,129,1790,170,33
2023-06-27 15:42:37.320302,129,1790,170,33
2023-06-27 15:42:39.320424,129,1790,170,33
2023-06-27 15:42:41.320465,129,1790,170,33
2023-06-27 15:42:43.320523,129,1790,170,33
2023-06-27 15:42:45.320489,129,1790,170,33
2023-06-27 15:42:47.320614,129,1790,170,33
2023-06-27 15:42:49.320659,129,1790,170,33
2023-06-27 15:42:51.320549,129,1790,170,33
2023-06-27 15:42:53.320777,129,1790,170,33
2023-06-27 15:42:55.320847,129,1790,170,33
2023-06-27 15:42:57.320786,129,1789,170,33
2023-06-27 15:42:59.320913,129,1789,170,33
2023-06-27 15:43:01.320957,129,1789,170,33
2023-06-27 15:43:03.321009,129,1789,170,33
2023-06-27 15:43:05.320987,129,1789,170,33
2023-06-27 15:43:07.321044,128,1789,170,33
2023-06-27 15:43:09.321108,129,1789,170,33
2023-06-27 15:43:11.321140,129,1789,170,33
2023-06-27 15:43:13.321217,129,1789,170,33
2023-06-27 15:43:15.321325,128,1789,170,33
2023-06-27 15:43:17.321204,129,1789,170,33
2023-06-27 15:43:19.321448,129,1789,170,33
2023-06-27 15:43:21.321492,129,1789,170,33
2023-06-27 15:43:23.321460,129,1789,170,33
2023-06-27 15:43:25.321516,129,1789,170,33
2023-06-27 15:43:27.321645,128,1789,170,33
2023-06-27 15:43:29.321628,129,1789,170,33
2023-06-27 15:43:31.321677,129,1789,170,33
2023-06-27 15:43:33.321814,129,1789,170,33
2023-06-27 15:43:35.321786,129,1789,170,33
2023-06-27 15:43:37.321836,129,1789,170,33
2023-06-27 15:43:39.321892,129,1789,170,33
2023-06-27 15:43:41.322026,129,1789,170,33
2023-06-27 15:43:43.321905,129,1789,170,33
2023-06-27 15:43:45.322059,129,1789,170,33
2023-06-27 15:43:47.322132,129,1789,170,33
2023-06-27 15:43:49.322256,129,1789,170,33
2023-06-27 15:43:51.322299,129,1789,170,33
2023-06-27 15:43:53.322352,129,1789,170,33
2023-06-27 15:43:55.322343,129,1789,170,33
2023-06-27 15:43:57.322396,129,1789,170,33
2023-06-27 15:43:59.322527,128,1789,170,33
2023-06-27 15:44:01.322583,129,1789,170,33
2023-06-27 15:44:03.322570,129,1789,170,33
2023-06-27 15:44:05.322634,129,1789,170,33
2023-06-27 15:44:07.322754,129,1789,170,33
2023-06-27 15:44:09.322650,129,1789,170,33
2023-06-27 15:44:11.322814,128,1789,170,33
2023-06-27 15:44:13.322924,129,1789,170,33
2023-06-27 15:44:15.322931,129,1789,170,33
2023-06-27 15:44:17.323046,129,1789,170,33
2023-06-27 15:44:19.323101,129,1789,170,33
2023-06-27 15:44:21.323093,129,1789,170,33
2023-06-27 15:44:23.323141,129,1789,170,33
2023-06-27 15:44:25.323202,129,1789,170,33
2023-06-27 15:44:27.323259,129,1789,170,33
2023-06-27 15:44:29.323333,129,1789,170,33
2023-06-27 15:44:31.323452,129,1789,170,33
2023-06-27 15:44:33.323439,129,1789,170,33
2023-06-27 15:44:35.323397,129,1789,170,33
2023-06-27 15:44:37.323563,129,1789,170,33
2023-06-27 15:44:39.323614,129,1789,170,33
2023-06-27 15:44:41.323671,129,1789,170,33
2023-06-27 15:44:43.323729,129,1789,170,33
2023-06-27 15:44:45.323791,129,1788,170,33
2023-06-27 15:44:47.323857,129,1788,170,33
2023-06-27 15:44:49.323918,129,1788,170,33
2023-06-27 15:44:51.324039,129,1788,170,33
2023-06-27 15:44:53.324030,129,1788,170,33
2023-06-27 15:44:55.324091,129,1788,170,33
2023-06-27 15:44:57.324434,129,1788,170,33
2023-06-27 15:44:59.324214,129,1788,170,33
2023-06-27 15:45:01.324176,129,1788,170,33
2023-06-27 15:45:03.324333,129,1788,170,33
2023-06-27 15:45:05.324477,128,1788,170,33
2023-06-27 15:45:07.325054,129,1788,170,33
2023-06-27 15:45:09.324585,129,1788,170,33
2023-06-27 15:45:11.324609,129,1788,170,33
2023-06-27 15:45:13.324634,129,1788,170,33
2023-06-27 15:45:15.324697,129,1788,170,33
2023-06-27 15:45:17.324783,129,1788,170,33
2023-06-27 15:45:19.324814,129,1788,170,33
2023-06-27 15:45:21.324954,128,1788,170,33
2023-06-27 15:45:23.324960,129,1788,170,33
2023-06-27 15:45:25.325046,129,1788,170,33
2023-06-27 15:45:27.325040,129,1788,170,33
2023-06-27 15:45:29.325025,129,1788,170,33
2023-06-27 15:45:31.325037,129,1788,170,33
2023-06-27 15:45:33.325044,129,1788,170,33
2023-06-27 15:45:35.325093,129,1788,170,33
2023-06-27 15:45:37.325033,129,1788,170,33
2023-06-27 15:45:39.325053,129,1788,170,33
2023-06-27 15:45:41.325703,129,1788,170,33
2023-06-27 15:45:43.325838,129,1788,170,33
2023-06-27 15:45:45.325825,129,1788,170,33
