datetime,BMS Temp,BatteryAdaptiveSOC,BatteryAdaptiveAmphours,AuxilaryBatteryVoltage
2023-06-27 15:28:27.702245,12.8,180.10000000000002,85.5,32
2023-06-27 15:28:29.701667,12.8,180.10000000000002,85.5,32
2023-06-27 15:28:31.701022,12.8,180.10000000000002,85.5,32
2023-06-27 15:28:33.700591,12.8,180.10000000000002,85.5,32
2023-06-27 15:28:35.700088,12.8,180.0,85.5,32
2023-06-27 15:28:37.699600,12.8,180.0,85.5,32
2023-06-27 15:28:39.699159,12.8,180.0,85.5,32
2023-06-27 15:28:41.698696,12.8,180.0,85.5,32
2023-06-27 15:28:43.698269,12.8,180.0,85.5,32
2023-06-27 15:28:45.697873,12.8,180.0,85.5,32
2023-06-27 15:28:47.697486,12.8,179.9,85.5,32
2023-06-27 15:28:49.697104,12.8,179.9,85.5,32
2023-06-27 15:28:51.696746,12.8,179.9,85.5,32
2023-06-27 15:28:53.696390,12.9,179.9,85.5,32
2023-06-27 15:28:55.696111,12.9,179.9,85.5,32
2023-06-27 15:28:57.695710,12.8,179.9,85.5,32
2023-06-27 15:28:59.695475,12.8,179.9,85.5,32
2023-06-27 15:29:01.695100,12.8,179.9,85.5,32
2023-06-27 15:29:03.694869,12.8,179.9,85.5,32
2023-06-27 15:29:05.694511,12.8,179.9,85.5,32
