datetime,rear_motor_rpm,front_motor_rpm
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
2023-07-06 03:45:04,0,0
