datetime,Battery SOC,Battery Amphour,Battery Average Temp,Battery Current
2023-06-27 15:45:47.323912,85.0,178.8,26,90.18333333333334
2023-06-27 15:45:49.323970,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:51.324040,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:53.326508,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:55.324159,85.0,178.8,26,90.92773109243697
2023-06-27 15:45:57.324216,85.0,178.8,26,90.18333333333334
2023-06-27 15:45:59.326693,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:01.324429,85.0,178.8,26,91.06916666666667
2023-06-27 15:46:03.324407,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:05.324474,85.0,178.8,26,110.67916666666666
2023-06-27 15:46:07.324533,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:09.326781,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:11.324673,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:13.324776,85.0,178.8,26,90.18333333333334
2023-06-27 15:46:15.324831,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:17.324870,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:19.326943,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:21.325047,85.0,178.8,26,93.52352941176471
2023-06-27 15:46:23.325058,85.0,178.8,26,91.03666666666666
2023-06-27 15:46:25.325107,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:27.325191,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:29.327193,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:31.325308,85.0,178.8,26,90.03445378151261
2023-06-27 15:46:33.325428,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:35.325425,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:37.325569,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:39.325570,85.0,178.8,26,90.18333333333334
2023-06-27 15:46:41.325622,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:43.325749,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:45.328083,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:47.325819,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:49.325942,85.0,178.8,26,90.18333333333334
2023-06-27 15:46:51.325937,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:53.326000,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:55.326133,85.0,178.8,26,90.92773109243697
2023-06-27 15:46:57.326197,85.0,178.8,26,90.18333333333334
2023-06-27 15:46:59.326212,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:01.326338,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:03.326383,85.0,178.8,26,91.06916666666667
2023-06-27 15:47:05.326384,85.0,178.8,26,90.18333333333334
2023-06-27 15:47:07.326543,85.0,178.8,26,111.59159663865547
2023-06-27 15:47:09.326516,85.0,178.8,26,113.31344537815127
2023-06-27 15:47:11.328749,85.0,178.8,26,113.31344537815127
2023-06-27 15:47:13.326640,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:15.326703,85.0,178.8,26,90.18333333333334
2023-06-27 15:47:17.326780,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:19.326835,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:21.326905,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:23.327037,85.0,178.8,26,90.18333333333334
2023-06-27 15:47:25.327002,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:27.327113,85.0,178.8,26,111.60504201680672
2023-06-27 15:47:29.327088,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:31.327134,85.0,178.8,26,90.04705882352941
2023-06-27 15:47:33.327170,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:35.327209,85.0,178.8,26,91.06916666666667
2023-06-27 15:47:37.329598,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:39.327305,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:41.327346,85.0,178.8,26,90.18333333333334
2023-06-27 15:47:43.327386,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:45.327435,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:47.327476,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:49.327528,85.0,178.8,26,105.98416666666667
2023-06-27 15:47:51.327641,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:53.327681,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:55.327668,85.0,178.8,26,90.92773109243697
2023-06-27 15:47:57.327709,85.0,178.8,26,90.18333333333334
2023-06-27 15:47:59.327767,85.0,178.8,26,111.59243697478992
2023-06-27 15:48:01.327881,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:03.330176,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:05.327894,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:07.327991,85.0,178.8,26,90.18333333333334
2023-06-27 15:48:09.327979,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:11.328035,85.0,178.8,26,90.94033613445377
2023-06-27 15:48:13.328066,85.0,178.8,26,90.93361344537816
2023-06-27 15:48:15.328111,85.0,178.8,26,90.18833333333333
2023-06-27 15:48:17.328181,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:19.328206,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:21.328256,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:23.328301,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:25.328352,85.0,178.8,26,90.18333333333334
2023-06-27 15:48:27.328410,85.0,178.8,26,92.66134453781513
2023-06-27 15:48:29.330680,85.0,178.8,26,90.93025210084035
2023-06-27 15:48:31.328563,85.0,178.8,26,90.93781512605042
2023-06-27 15:48:33.328559,85.0,178.8,26,90.18333333333334
2023-06-27 15:48:35.328585,85.0,178.8,26,92.65882352941176
2023-06-27 15:48:37.328633,85.0,178.8,26,90.93025210084035
2023-06-27 15:48:39.328682,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:41.328750,85.0,178.8,26,90.3297520661157
2023-06-27 15:48:43.328800,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:45.328829,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:47.328871,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:49.328921,85.0,178.8,26,90.92773109243697
2023-06-27 15:48:51.329046,85.0,178.8,26,90.18333333333334
2023-06-27 15:48:53.329015,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:48:55.331399,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:48:57.329185,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:48:59.329231,85.0,178.70000000000002,26,90.18333333333334
2023-06-27 15:49:01.329287,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:03.329270,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:05.329307,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:07.329358,85.0,178.70000000000002,26,90.18333333333334
2023-06-27 15:49:09.329477,85.0,178.70000000000002,26,112.4529411764706
2023-06-27 15:49:11.329456,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:13.329506,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:15.329566,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:17.331744,85.0,178.70000000000002,26,90.19583333333334
2023-06-27 15:49:19.329671,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:21.331848,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:23.329772,85.0,178.70000000000002,26,90.92689075630253
2023-06-27 15:49:25.329816,85.0,178.70000000000002,26,90.18333333333334
2023-06-27 15:49:27.332118,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:29.329983,85.0,178.70000000000002,26,90.94033613445377
2023-06-27 15:49:31.329965,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:33.330023,85.0,178.70000000000002,26,110.67583333333333
2023-06-27 15:49:35.330137,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:37.332006,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:39.330172,85.0,178.70000000000002,26,90.92773109243697
2023-06-27 15:49:41.330227,85.0,178.70000000000002,26,88.65904761904763
2023-06-27 15:49:43.330280,85.0,178.70000000000002,26,0.4764705882352941
2023-06-27 15:49:47.526481,85.0,178.70000000000002,26,115.63781512605043
2023-06-27 15:49:49.526547,85.0,178.70000000000002,26,113.29915966386555
2023-06-27 15:49:51.526582,85.0,178.70000000000002,26,90.91512605042018
2023-06-27 15:49:53.526637,85.0,178.70000000000002,26,90.91344537815127
2023-06-27 15:49:55.526688,85.0,178.70000000000002,26,104.70588235294117
2023-06-27 15:49:57.526668,85.0,178.70000000000002,26,176.65583333333333
2023-06-27 15:49:59.526804,85.0,178.70000000000002,26,178.28067226890758
2023-06-27 15:50:01.526850,85.0,178.70000000000002,26,178.2218487394958
2023-06-27 15:50:03.526897,85.0,178.70000000000002,26,178.18823529411765
2023-06-27 15:50:05.529093,85.0,178.70000000000002,26,176.45583333333335
2023-06-27 15:50:07.527006,85.0,178.70000000000002,26,177.91344537815127
2023-06-27 15:50:09.527073,85.0,178.70000000000002,26,177.85882352941178
2023-06-27 15:50:11.529232,85.0,178.70000000000002,26,177.82100840336136
2023-06-27 15:50:13.527160,85.0,178.70000000000002,26,176.46750000000003
2023-06-27 15:50:15.527159,85.0,178.70000000000002,26,177.99243697478994
2023-06-27 15:50:17.527194,85.0,178.70000000000002,26,178.0697478991597
2023-06-27 15:50:19.527254,85.0,178.70000000000002,26,178.56806722689078
2023-06-27 15:50:21.527303,85.0,178.70000000000002,26,178.67142857142858
2023-06-27 15:50:23.527356,85.0,178.70000000000002,26,177.05333333333334
2023-06-27 15:50:25.527478,85.0,178.70000000000002,26,178.55798319327732
2023-06-27 15:50:27.527536,85.0,178.70000000000002,26,178.6016806722689
2023-06-27 15:50:29.527518,85.0,178.60000000000002,26,178.54285714285717
2023-06-27 15:50:31.527650,85.0,178.60000000000002,26,176.91916666666668
2023-06-27 15:50:33.527640,85.0,178.60000000000002,26,178.22857142857143
2023-06-27 15:50:35.527677,85.0,178.60000000000002,26,178.27058823529413
2023-06-27 15:50:37.529867,85.0,178.60000000000002,26,178.31333333333336
2023-06-27 15:50:39.529882,85.0,178.60000000000002,26,176.91500000000002
2023-06-27 15:50:41.527844,85.0,178.60000000000002,26,177.89831932773112
2023-06-27 15:50:43.527899,85.0,178.60000000000002,26,177.78319327731094
2023-06-27 15:50:45.527969,85.0,178.60000000000002,26,176.28487394957983
2023-06-27 15:50:47.528082,85.0,178.60000000000002,26,175.5453781512605
2023-06-27 15:50:49.528135,85.0,178.60000000000002,26,176.17166666666668
2023-06-27 15:50:51.528191,85.0,178.60000000000002,26,177.6075630252101
2023-06-27 15:50:53.528251,85.0,178.60000000000002,26,177.8075630252101
2023-06-27 15:50:55.528310,85.0,178.60000000000002,26,177.60672268907564
2023-06-27 15:50:57.528356,85.0,178.60000000000002,26,176.27583333333334
2023-06-27 15:50:59.528332,85.0,178.60000000000002,26,177.77058823529413
2023-06-27 15:51:01.528393,85.0,178.60000000000002,26,177.6016806722689
2023-06-27 15:51:03.530460,85.0,178.60000000000002,26,178.00420168067228
2023-06-27 15:51:05.528568,85.0,178.60000000000002,26,178.1218487394958
2023-06-27 15:51:07.528613,85.0,178.60000000000002,26,176.91583333333335
2023-06-27 15:51:09.528616,85.0,178.60000000000002,26,187.0235294117647
2023-06-27 15:51:11.528664,85.0,178.60000000000002,26,165.1949579831933
2023-06-27 15:51:13.528763,85.0,178.60000000000002,26,99.5403361344538
2023-06-27 15:51:15.528846,85.0,178.60000000000002,26,90.19000000000001
2023-06-27 15:51:17.528847,85.0,178.60000000000002,26,138.87899159663868
2023-06-27 15:51:19.528887,85.0,178.60000000000002,26,192.10252100840336
2023-06-27 15:51:21.528946,85.0,178.60000000000002,26,148.83529411764707
2023-06-27 15:51:23.529010,85.0,178.60000000000002,26,90.19833333333334
2023-06-27 15:51:25.529074,85.0,178.60000000000002,26,90.93613445378152
2023-06-27 15:51:27.529190,85.0,178.60000000000002,26,104.07815126050421
2023-06-27 15:51:29.531303,85.0,178.60000000000002,26,114.8310924369748
2023-06-27 15:51:31.529303,85.0,178.60000000000002,26,90.94117647058823
2023-06-27 15:51:33.529281,85.0,178.60000000000002,26,90.19500000000001
2023-06-27 15:51:35.530828,85.0,178.60000000000002,26,90.93949579831934
2023-06-27 15:51:37.529468,85.0,178.5,26,90.93781512605042
2023-06-27 15:51:39.529524,85.0,178.5,26,90.94201680672269
2023-06-27 15:51:41.529524,85.0,178.5,26,90.34380165289257
2023-06-27 15:51:43.529632,85.0,178.5,26,90.93949579831934
2023-06-27 15:51:45.529611,85.0,178.5,26,90.94117647058823
2023-06-27 15:51:47.531523,85.0,178.5,26,90.94117647058823
2023-06-27 15:51:49.531685,85.0,178.5,26,90.19583333333334
2023-06-27 15:51:51.531806,85.0,178.5,26,90.94285714285715
2023-06-27 15:51:53.529925,85.0,178.5,26,90.93529411764708
2023-06-27 15:51:55.531815,85.0,178.5,26,90.93781512605042
2023-06-27 15:51:57.531793,85.0,178.5,26,90.94285714285715
2023-06-27 15:51:59.531939,85.0,178.5,26,90.19333333333334
2023-06-27 15:52:01.530084,85.0,178.5,26,90.93781512605042
2023-06-27 15:52:03.532023,85.0,178.5,26,90.94285714285715
2023-06-27 15:52:05.530252,85.0,178.5,26,90.93781512605042
2023-06-27 15:52:07.530243,85.0,178.5,26,90.19583333333334
2023-06-27 15:52:09.530296,85.0,178.5,26,90.94117647058823
2023-06-27 15:52:11.530357,85.0,178.5,26,90.93949579831934
2023-06-27 15:52:13.530428,85.0,178.5,26,92.67226890756302
2023-06-27 15:52:15.530475,85.0,178.5,26,90.1975
2023-06-27 15:52:17.530608,85.0,178.5,26,90.93781512605042
2023-06-27 15:52:19.530686,85.0,178.5,26,90.93865546218488
2023-06-27 15:52:21.532811,85.0,178.5,26,90.93949579831934
2023-06-27 15:52:23.530703,85.0,178.5,26,90.94201680672269
2023-06-27 15:52:25.530768,85.0,178.5,26,90.19333333333334
2023-06-27 15:52:27.531277,85.0,178.5,26,90.93949579831934
2023-06-27 15:52:29.530953,85.0,178.5,26,90.93781512605042
2023-06-27 15:52:31.531018,85.0,178.5,26,90.94033613445379
2023-06-27 15:52:33.531065,85.0,178.5,26,84.24111111111112
2023-06-27 15:52:35.531122,85.0,178.5,26,0.9842105263157896
2023-06-27 15:52:37.531115,85.0,178.5,26,85.60786516853933
2023-06-27 15:52:39.531241,85.0,178.5,26,90.91344537815127
2023-06-27 15:52:41.531227,85.0,178.5,26,90.1675
2023-06-27 15:52:43.531351,85.0,178.5,26,90.91176470588235
2023-06-27 15:52:45.531336,85.0,178.5,26,90.91596638655462
2023-06-27 15:52:47.533535,85.0,178.5,26,132.47226890756303
2023-06-27 15:52:49.531455,85.0,178.5,26,178.26638655462185
2023-06-27 15:52:51.533585,85.0,178.5,26,176.48000000000002
2023-06-27 15:52:53.531579,85.0,178.5,26,177.9420168067227
2023-06-27 15:52:55.531633,85.0,178.5,26,178.14705882352942
2023-06-27 15:52:57.531755,85.0,178.5,26,178.33416666666668
2023-06-27 15:52:59.531788,85.0,178.5,26,176.52
2023-06-27 15:53:01.531908,85.0,178.5,26,178.31176470588238
2023-06-27 15:53:03.531936,85.0,178.5,26,135.7655462184874
2023-06-27 15:53:05.531928,85.0,178.5,26,178.2436974789916
2023-06-27 15:53:07.531994,85.0,178.5,26,176.7025
2023-06-27 15:53:09.532046,85.0,178.5,26,178.7168067226891
2023-06-27 15:53:11.532108,85.0,178.5,26,179.25378151260506
2023-06-27 15:53:13.534500,85.0,178.5,26,178.88991596638655
2023-06-27 15:53:15.532217,85.0,178.5,26,176.69915966386554
2023-06-27 15:53:17.532354,85.0,178.5,26,177.425
2023-06-27 15:53:19.532412,85.0,178.5,26,176.2529411764706
2023-06-27 15:53:21.532473,85.0,178.5,26,176.85966386554622
2023-06-27 15:53:23.532457,85.0,178.5,26,179.56638655462186
2023-06-27 15:53:25.532591,85.0,178.5,26,178.03583333333336
2023-06-27 15:53:27.532591,85.0,178.5,26,177.76722689075632
2023-06-27 15:53:29.532751,85.0,178.5,26,177.6890756302521
2023-06-27 15:53:31.532770,85.0,178.5,26,175.8327731092437
2023-06-27 15:53:33.532838,84.5,178.4,26,175.70250000000001
2023-06-27 15:53:35.532841,84.5,178.4,26,174.96806722689075
2023-06-27 15:53:37.532868,84.5,178.4,26,175.45126050420168
2023-06-27 15:53:39.534802,84.5,178.4,26,186.3764705882353
2023-06-27 15:53:41.533000,84.5,178.4,26,187.0453781512605
2023-06-27 15:53:43.533142,84.5,178.4,26,176.5225
2023-06-27 15:53:45.533111,84.5,178.4,26,179.89579831932775
2023-06-27 15:53:47.533166,84.5,178.4,26,197.91176470588235
2023-06-27 15:53:49.533231,84.5,178.4,26,198.28991596638656
2023-06-27 15:53:51.533357,84.5,178.4,26,188.1175
2023-06-27 15:53:53.533345,84.5,178.4,26,194.62857142857143
2023-06-27 15:53:55.533406,84.5,178.4,26,191.22941176470587
2023-06-27 15:53:57.533465,84.5,178.4,26,197.19411764705885
2023-06-27 15:53:59.533528,84.5,178.4,26,190.1225
2023-06-27 15:54:01.535906,84.5,178.4,26,177.995
2023-06-27 15:54:03.533719,84.5,178.4,26,179.95882352941177
2023-06-27 15:54:05.536008,84.5,178.4,26,176.9310924369748
2023-06-27 15:54:07.536284,84.5,178.4,26,178.3294117647059
2023-06-27 15:54:09.533824,84.5,178.4,26,177.26666666666668
2023-06-27 15:54:11.533964,84.5,178.4,26,188.34873949579833
2023-06-27 15:54:13.534041,84.5,178.4,26,189.36386554621848
2023-06-27 15:54:15.536100,84.5,178.4,26,189.97983193277312
2023-06-27 15:54:17.536539,84.5,178.4,26,181.56416666666667
2023-06-27 15:54:19.534192,84.5,178.4,26,185.28991596638656
2023-06-27 15:54:21.534213,84.5,178.4,26,187.01764705882354
2023-06-27 15:54:23.534313,84.5,178.4,26,190.31932773109244
2023-06-27 15:54:25.536441,84.5,178.4,26,188.44166666666666
2023-06-27 15:54:27.534455,84.5,178.4,26,197.77142857142857
2023-06-27 15:54:29.536865,84.5,178.4,26,198.25882352941176
2023-06-27 15:54:31.536926,84.5,178.4,26,196.2798319327731
2023-06-27 15:54:33.534654,84.5,178.4,26,188.20840336134452
2023-06-27 15:54:35.534624,84.5,178.4,26,169.35750000000002
2023-06-27 15:54:37.534765,84.5,178.4,26,174.55798319327732
2023-06-27 15:54:39.534745,84.5,178.4,26,189.07226890756306
2023-06-27 15:54:41.536783,84.5,178.4,26,198.4747899159664
2023-06-27 15:54:43.534866,84.5,178.4,26,195.85750000000002
2023-06-27 15:54:45.535006,84.5,178.4,26,184.02857142857144
2023-06-27 15:54:47.535069,84.5,178.4,26,177.34789915966388
2023-06-27 15:54:49.536926,84.5,178.4,26,178.0915966386555
2023-06-27 15:54:51.535126,84.5,178.4,26,174.43583333333333
2023-06-27 15:54:53.537311,84.5,178.4,26,181.40672268907565
2023-06-27 15:54:55.535232,84.5,178.4,26,179.2016806722689
2023-06-27 15:54:57.537202,84.5,178.4,26,177.78823529411767
2023-06-27 15:54:59.535427,84.5,178.4,26,177.98151260504204
2023-06-27 15:55:01.537411,84.5,178.4,26,176.67666666666668
2023-06-27 15:55:03.535559,84.5,178.4,26,178.18083333333334
2023-06-27 15:55:05.537945,84.5,178.4,26,176.7218487394958
2023-06-27 15:55:07.537986,84.5,178.4,26,176.48151260504204
2023-06-27 15:55:09.535647,84.5,178.4,26,175.90833333333333
2023-06-27 15:55:11.535790,84.5,178.4,26,177.7529411764706
2023-06-27 15:55:13.535840,84.5,178.4,26,177.4949579831933
2023-06-27 15:55:15.535841,84.5,178.4,26,182.390756302521
2023-06-27 15:55:17.535904,84.5,178.4,26,183.6616666666667
2023-06-27 15:55:19.536024,84.5,178.4,26,182.98571428571427
2023-06-27 15:55:21.536016,84.5,178.3,26,183.90672268907565
2023-06-27 15:55:23.538414,84.5,178.3,26,182.07731092436975
2023-06-27 15:55:25.536203,84.5,178.3,26,177.22268907563026
2023-06-27 15:55:27.536208,84.5,178.3,26,175.85166666666666
2023-06-27 15:55:29.536268,84.5,178.3,26,180.40588235294118
