AverageMotorStatorCurrent,AverageMotorPhaseVoltage,MotorActualTorque,TargetTorque,MotorRPM,PropotionalSpeedLimit,CalculatedBatteryCurrent,ControllerCapacitorVoltage,ThrottleInput,Synced,timeStamp
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.34765625,0,1685794229681
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.38671875,0,1685794229779
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3828125,0,1685794229880
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3828125,0,1685794229981
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685794230080
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923511460
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923511469
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41796875,0,1685923511482
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923511503
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41796875,0,1685923511551
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.375,0,1685923511657
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923511756
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923511847
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.38671875,0,1685923511950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41796875,0,1685923512048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923512153
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923512250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.39453125,0,1685923512349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.40625,0,1685923512448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923512552
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923512662
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923512757
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923512854
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923512953
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.375,0,1685923513050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923513148
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.375,0,1685923513250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.36328125,0,1685923513356
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923513450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923513555
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.42578125,0,1685923513648
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923513748
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923513848
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923513950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.4296875,0,1685923514049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923514148
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923514248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923514349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923514450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923514551
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.375,0,1685923514650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923514754
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923514850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.42578125,0,1685923514948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.37109375,0,1685923515048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923515147
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923515248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923515347
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923515448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923515548
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923515650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.42578125,0,1685923515751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923515851
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3828125,0,1685923515951
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41796875,0,1685923516052
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.40625,0,1685923516148
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923516257
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.39453125,0,1685923516351
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.41015625,0,1685923516448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.375,0,1685923516548
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.359375,0,1685923516647
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923516750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.38671875,0,1685923516848
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923516948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923517048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.359375,0,1685923517149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923517248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923517348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923517448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923517548
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923517649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923517751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923517849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.359375,0,1685923517948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923518048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923518150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923518248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923518348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923518450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923518551
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923518648
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.36328125,0,1685923518751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923518850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923518948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41796875,0,1685923519048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41796875,0,1685923519151
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923519248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.4296875,0,1685923519348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3828125,0,1685923519455
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923519562
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41796875,0,1685923519652
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.42578125,0,1685923519750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3984375,0,1685923519853
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923519950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923520048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923520148
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923520248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923520350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923520449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923520552
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.359375,0,1685923520649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923520749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.38671875,0,1685923520849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923520950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923521050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923521150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.42578125,0,1685923521251
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923521350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923521449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923521560
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923521653
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923521762
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923521855
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41796875,0,1685923521954
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923522048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923522149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923522250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923522348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923522451
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923522551
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923522649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.41796875,0,1685923522751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923522849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923522948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.375,0,1685923523048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923523153
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.39453125,0,1685923523249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923523349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923523448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923523552
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923523651
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923523750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923523852
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923523949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.4296875,0,1685923524048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923524150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.44140625,0,1685923524248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923524352
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923524450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923524548
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.42578125,0,1685923524651
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.36328125,0,1685923524748
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923524849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923524953
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923525054
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923525152
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923525248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923525350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923525450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923525553
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923525650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923525749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923525851
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3828125,0,1685923526156
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.39453125,0,1685923526164
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923526173
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923526255
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923526351
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923526449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923526553
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923526649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923526748
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41796875,0,1685923526850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923526956
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923527051
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923527161
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923527248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.36328125,0,1685923527348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.39453125,0,1685923527448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923527549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923527657
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923527751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923527849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923527950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923528049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.37109375,0,1685923528148
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.38671875,0,1685923528249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923528348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3828125,0,1685923528449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.37109375,0,1685923528549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.36328125,0,1685923528650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923528749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.359375,0,1685923528850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923528949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.39453125,0,1685923529049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3984375,0,1685923529150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923529249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923529348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923529449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923529551
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41796875,0,1685923529652
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923529751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923529852
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923529948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923530048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923530148
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923530249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923530349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923530449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3515625,0,1685923530548
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923530650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.38671875,0,1685923530748
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923530851
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923530950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923531051
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923531149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923531248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923531350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.36328125,0,1685923531451
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.375,0,1685923531549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41796875,0,1685923531648
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923531748
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923531848
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923531951
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923532049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923532149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923532251
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923532349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923532448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923532551
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923532648
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923532749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.40625,0,1685923532848
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923532948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923533048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41796875,0,1685923533149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923533248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923533350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923533451
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41796875,0,1685923533550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923533648
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923533751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923533852
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.40625,0,1685923533949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.39453125,0,1685923534051
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923534150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.42578125,0,1685923534250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.375,0,1685923534350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923534449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923534549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923534649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41015625,0,1685923534753
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923534852
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.4375,0,1685923534953
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3984375,0,1685923535052
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923535157
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3515625,0,1685923535249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.38671875,0,1685923535348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923535450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923535549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923535648
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.39453125,0,1685923535740
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.359375,0,1685923535844
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.4296875,0,1685923535940
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.42578125,0,1685923536043
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3828125,0,1685923536141
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.41796875,0,1685923536239
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923536340
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.375,0,1685923536441
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923536541
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923536641
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3828125,0,1685923536740
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.40625,0,1685923536840
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923536943
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41015625,0,1685923537040
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.42578125,0,1685923537140
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.359375,0,1685923537240
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.41796875,0,1685923537340
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923537441
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.359375,0,1685923537549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.42578125,0,1685923537649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923537740
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3984375,0,1685923537842
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923537940
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.3984375,0,1685923538051
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.40625,0,1685923538140
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.37109375,0,1685923538241
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.3828125,0,1685923538341
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.38671875,0,1685923538449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.8125,1.54296875,0,1685923538550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.796875,0,1685923538644
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.875,0,1685923538742
0.0,0.0,0.0,0.0,0.0,0,0.0,99.875,1.96875,0,1685923538850
0.0,0.0,0.0,0.0,0.0,1,0.0,99.8125,2.10546875,0,1685923538948
0.0,1.125,0.0,0.1875,0.0,6,0.0,99.8125,2.28125,0,1685923539041
0.0,0.75,0.0,3.9375,0.0,16,0.0,99.8125,2.625,0,1685923539140
0.0,0.75,0.0,6.6875,0.0,38,0.0,99.8125,2.93359375,0,1685923539240
0.0,0.75,0.0,7.9375,0.0,76,0.0,99.8125,3.05078125,0,1685923539342
0.0,0.75,0.0,8.25,0.0,111,0.0,99.8125,3.0625,0,1685923539448
4.0,0.75,1.6875,7.875,2.0,149,-0.0625,99.75,3.0390625,0,1685923539539
23.0,0.75,6.125,8.125,12.0,255,0.125,99.875,3.0546875,0,1685923539642
34.0,2.6875,8.0625,8.1875,80.0,398,0.75,99.875,3.07421875,0,1685923539742
30.0,2.6875,7.375,6.8125,85.0,510,1.125,99.8125,2.88671875,0,1685923539840
28.0,1.125,6.25,5.75,59.0,582,1.0,99.8125,2.73046875,0,1685923539942
20.0,1.125,4.8125,4.625,40.0,499,0.6875,99.8125,2.578125,0,1685923540041
19.0,1.5,4.625,4.625,55.0,470,0.5625,99.8125,2.61328125,0,1685923540141
19.0,3.0625,4.9375,5.9375,100.0,515,0.625,99.75,2.84765625,0,1685923540248
33.0,3.875,8.0,8.5,148.0,590,1.1875,99.75,3.12109375,0,1685923540340
36.0,3.0625,8.5625,8.625,150.0,663,1.5625,99.8125,3.1171875,0,1685923540440
37.0,2.6875,8.625,8.8125,100.0,719,1.625,99.8125,3.12890625,0,1685923540542
35.0,3.5,9.0,9.25,121.0,769,1.5625,99.8125,3.2265625,0,1685923540640
39.0,6.1875,9.5,9.6875,205.0,820,2.3125,99.75,3.24609375,0,1685923540741
43.0,7.75,9.4375,9.625,264.0,861,3.125,99.75,3.234375,0,1685923540842
41.0,6.625,9.75,9.625,304.0,895,3.4375,99.8125,3.1171875,0,1685923540942
27.0,5.8125,5.8125,4.75,251.0,852,3.0,99.875,2.55859375,0,1685923541042
13.0,5.4375,3.25,3.1875,247.0,327,1.8125,99.8125,2.40625,0,1685923541140
19.0,4.25,-3.875,2.9375,256.0,297,0.625,99.875,2.39453125,0,1685923541242
0.0,3.875,0.0625,3.0625,203.0,309,0.125,99.8125,2.41015625,0,1685923541340
6.0,5.0625,-2.625,3.1875,265.0,327,-0.125,99.8125,2.43359375,0,1685923541441
0.0,5.8125,-0.75,3.4375,249.0,348,-0.4375,99.8125,2.4296875,0,1685923541541
0.0,4.625,0.125,3.5,260.0,358,-0.25,99.875,2.453125,0,1685923541647
4.0,4.625,1.0,3.3125,241.0,335,0.0,99.8125,2.44921875,0,1685923541743
