name,time,average_motor_phase_voltage,average_motor_stator_current,calculated_battery_current,city,controller_capacitor_voltage,country,motor_actual_torque,motor_rpm,propotional_speed_limit,state,target_torque,throttle_input,vehicle_id,zipcode
controller_motor_usage,2023-05-02T16:21:47.347Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.387Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.452Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.482Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.527Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.574Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.636Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.657Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.744Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.827Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.885Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.901Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.965Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:47.969Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.07Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.162Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.196Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.215Z,0,0,,Tulare,,USA,0,,,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.297Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.324Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.426Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.488Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.538Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.596Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.609Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.702Z,0,0,0,Tulare,99.5625,USA,0,,,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.704Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.705Z,,,0,Tulare,99.5625,USA,,0,0,CA,,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.751Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.757Z,,,0,Tulare,99.5625,USA,,0,0,CA,,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.802Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.843Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.858Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.972Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:48.974Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.066Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.139Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.155Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.259Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.278Z,0,0,0,Tulare,99.5625,USA,0,,,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.364Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.441Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.47Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.523Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.554Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.645Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.667Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.738Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.754Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.817Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.864Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.927Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.956Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:49.981Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.069Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.072Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.074Z,,,0,Tulare,99.625,USA,,0,0,CA,,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.15Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.162Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.237Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.259Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.337Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.355Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.459Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.464Z,0,0,0,Tulare,99.5,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.573Z,0,0,0,Tulare,99.5625,USA,0,,,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.594Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.596Z,,,0,Tulare,99.5625,USA,,0,0,CA,,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.663Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.707Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.786Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.832Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.896Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.919Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:50.976Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.064Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.086Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.155Z,0,0,0,Tulare,99.5625,USA,0,,,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.158Z,0,0,0,Tulare,99.5,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.245Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.255Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.364Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.366Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.455Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.494Z,0,0,0,Tulare,99.5,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.554Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.679Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.682Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.684Z,,,0,Tulare,99.5625,USA,,0,0,CA,,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.758Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.805Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.858Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.907Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:51.959Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.007Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.059Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.137Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.158Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.232Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.256Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.377Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.397Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.459Z,0,0,0,Tulare,99.5,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.584Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.715Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.8Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.805Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.915Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.957Z,0,0,0,Tulare,99.5,USA,0,,,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:52.995Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.025Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.062Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.089Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.162Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.166Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.281Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.298Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.354Z,0,0,,Tulare,,USA,0,,,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.361Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.408Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.458Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.462Z,0,0,,Tulare,,USA,0,,,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.511Z,0,0,,Tulare,,USA,0,,,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.585Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.664Z,0,0,,Tulare,,USA,0,,,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.667Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.757Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.762Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.842Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.854Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.892Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.952Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:53.957Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.032Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.076Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.157Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.171Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.254Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.279Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.37Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.382Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.455Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.527Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.555Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.6Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.656Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.687Z,0,0,0,Tulare,99.5,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.754Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.836Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.882Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.929Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:54.977Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.078Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.165Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.182Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.269Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.318Z,0,0,0,Tulare,99.5,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.419Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.423Z,0,0,,Tulare,,USA,0,0,0,CA,0,,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.425Z,,,0,Tulare,99.5625,USA,,0,0,CA,,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.489Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.517Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.528Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.585Z,0,0,0,Tulare,99.5625,USA,0,,,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.59Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.692Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.73Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.754Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.796Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.855Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.935Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.958Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:55.993Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.061Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.067Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.138Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.163Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.218Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.254Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.28Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.342Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.364Z,0,0,0,Tulare,99.625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.398Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.457Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
controller_motor_usage,2023-05-02T16:21:56.467Z,0,0,0,Tulare,99.5625,USA,0,0,0,CA,0,1.796875,mbx002vwbmz22003,95138
